html_url,id,names.types.ror_display,status,types,names.types.alias,names.types.label,names.types.acronym,links.type.website,links.type.wikipedia,domains,established,external_ids.type.fundref.all,external_ids.type.fundref.preferred,external_ids.type.grid.all,external_ids.type.grid.preferred,external_ids.type.isni.all,external_ids.type.isni.preferred,external_ids.type.wikidata.all,external_ids.type.wikidata.preferred,city,country,locations.geonames_id,parent,child,related,successor,predecessor,nid,comments
,https://ror.org/04zc7kt86,Santander Financial Institute,active,education;funder,,Santander Financial Institute*en,SANFI*en,https://sanfi.es,,sanfi.es,2012,100018023,100018023,,,,,,,Santander,Spain,3109718,https://ror.org/051w6s966,,https://ror.org/046ffzj20,,,R000520,openalex_funder_id=F4320317852; crossref_funder_doi=https://doi.org/10.13039/100018023; openalex_priority=B; openalex_type_guess=organisation; awards_in_openalex=2; works_in_openalex=51; country_code=ES | VERIFIED: type=education; established=2012; keep_alias=False; affiliation_usage=crossref_exact; website=correct; ids=; confidence=high; established_source=org_website; scope=in_scope
,https://ror.org/04pvadd23,Stiftelsen Psykiatriska Forskningsfonden,active,funder,,Stiftelsen Psykiatriska Forskningsfonden*sv,,,,,,501100008587,501100008587,,,,,Q45133214,Q45133214,Stockholm,Sweden,2673730,,,,,,R000521,openalex_funder_id=F4320325235; crossref_funder_doi=https://doi.org/10.13039/501100008587; openalex_priority=B; openalex_type_guess=fund/foundation; awards_in_openalex=1; works_in_openalex=51; country_code=SE | VERIFIED: type=funder; established=unknown; keep_alias=False; affiliation_usage=publications_doi; website=not_checked; ids=wikidata_id; confidence=high; established_source=not_found; scope=in_scope; adversarial_overturned=established_basis
,https://ror.org/05fsmwf85,Smithfield Foods (United States),active,company;funder,,"Smithfield Foods*en; Smithfield Foods, Inc.*en",,https://www.smithfieldfoods.com,,smithfieldfoods.com,1936,100019119,100019119,,,,,Q1477575,Q1477575,Smithfield,United States,4786274,,https://ror.org/0132exq81,,,,R000522,openalex_funder_id=F4320318728; crossref_funder_doi=https://doi.org/10.13039/100019119; openalex_priority=B; openalex_type_guess=organisation; awards_in_openalex=0; works_in_openalex=51; country_code=US | VERIFIED: type=company; established=1936; keep_alias=False; affiliation_usage=crossref_exact; website=correct; ids=wikidata_id; confidence=high; established_source=wikipedia; scope=in_scope
,https://ror.org/00ncj3x84,Society of Economic Geologists Canada Foundation,active,funder,,Society of Economic Geologists Canada Foundation*en; SEG Canada Foundation*en,SEGCF*en,,,,2000,100013698,100013698,,,,,,,Vancouver,Canada,6173331,,,https://ror.org/02cb1bz50,,,R000527,openalex_funder_id=F4320314456; crossref_funder_doi=https://doi.org/10.13039/100013698; openalex_priority=B; openalex_type_guess=fund/foundation; awards_in_openalex=8; works_in_openalex=50; country_code=CA | VERIFIED: type=funder; established=2000; keep_alias=False; affiliation_usage=none_found; website=unreachable; ids=; confidence=high; established_source=org_website; scope=in_scope
,https://ror.org/05d023w71,Mason Medical Research Trust,active,funder,Dan Mason (Chiswick) Medical Research Trust*en,Mason Medical Research Trust*en,,,,,1921,501100022315,501100022315,,,,,,,Crawley,United Kingdom,2652053,,,,,,R000529,"openalex_funder_id=F4320331654; crossref_funder_doi=https://doi.org/10.13039/501100022315; openalex_priority=B; openalex_type_guess=fund/foundation; awards_in_openalex=5; works_in_openalex=50; country_code=GB | VERIFIED: type=funder; established=1921; keep_alias=True; affiliation_usage=publications_doi; website=not_checked; ids=; confidence=high; established_source=other_source; adversarial_change=Overturned established 1962->1921 (founding, FunderMatcher states the trust was established in 1921; the 1962 CCEW date is the post-Charities Act 1960 registration of an earlier deed) and moved the register-attested former name 'Dan Mason (Chiswick) Medical Research Trust' from labels to a kept curated alias. Scope in_scope, dup rejected, funder type, country/city/geonames and the no-website finding all re-verified and adopted.; scope=in_scope; adversarial_overturned=established,established_basis,established_source,labels,keep_alias,alias_values"
,https://ror.org/04d08kx76,William H. and Mary L. Bauman Foundation,active,funder,,William H. and Mary L. Bauman Foundation*en; William and Mary Bauman Foundation*en,,,,,1990,100019792,100019792,,,,,,,Wilsonville,United States,5761287,,,,,,R000532,openalex_funder_id=F4320319262; crossref_funder_doi=https://doi.org/10.13039/100019792; openalex_priority=B; openalex_type_guess=organisation; awards_in_openalex=0; works_in_openalex=50; country_code=US | VERIFIED: type=funder; established=1990; keep_alias=False; affiliation_usage=publications_doi; website=not_checked; ids=; confidence=high; established_source=national_registry; scope=in_scope
,https://ror.org/01bg9tr42,Biobanco Vasco,active,facility;funder,O+eHun*eu,Biobanco Vasco*es; Basque Biobank*en; Euskal Biobankua*eu; Eusko Biobankua*eu,,https://www.biobancovasco.bioef.eus/,,,,501100014588,501100014588,,,,,,,Barakaldo,Spain,3109453,https://ror.org/054hj6489,,,,,R000533,"openalex_funder_id=F4320328554; crossref_funder_doi=https://doi.org/10.13039/501100014588; openalex_priority=B; openalex_type_guess=organisation; awards_in_openalex=3; works_in_openalex=49; country_code=ES | VERIFIED: type=facility; established=unknown; keep_alias=True; affiliation_usage=crossref_exact; website=correct; ids=; confidence=high; established_source=not_found; scope=in_scope; adversarial_overturned=labels,keep_alias,alias_values,alias_reason"
,https://ror.org/03252vq81,Apex Foundation for Research into Intellectual Disability,active,funder,,Apex Foundation for Research into Intellectual Disability*en; The Apex Foundation for Research into Intellectual Disability Limited*en,AFRID*en,,,,,100010163,100010163,,,,,,,Forest Hill,Australia,2166340,,,,,,R000534,"openalex_funder_id=F4320311845; crossref_funder_doi=https://doi.org/10.13039/100010163; openalex_priority=B; openalex_type_guess=organisation; awards_in_openalex=0; works_in_openalex=49; country_code=AU | VERIFIED: type=funder; established=unknown; keep_alias=False; affiliation_usage=publications_doi; website=not_checked; ids=; confidence=high; established_source=not_found; scope=in_scope; adversarial_overturned=city,geonames_id"
,https://ror.org/036fvye21,Nutrition Third World,active,funder,,Nutrition Third World*en,NTW*en,http://www.nutrition-ntw.org/,,nutrition-ntw.org,1984,501100010075,501100010075,,,,,,,Brussels,Belgium,2800866,,,,,,R000535,openalex_funder_id=F4320326176; crossref_funder_doi=https://doi.org/10.13039/501100010075; openalex_priority=B; openalex_type_guess=organisation; awards_in_openalex=0; works_in_openalex=49; country_code=BE | VERIFIED: type=funder; established=1984; keep_alias=False; affiliation_usage=none_found; website=correct; ids=; confidence=high; established_source=org_website; scope=in_scope
,https://ror.org/05xr23h45,Ischemia Research and Education Foundation,active,funder,,Ischemia Research and Education Foundation*en; Ischemia Research & Education Foundation*en,IREF*en,,,iref.org,1987,100006985,100006985,,,,,,,Hillsborough,United States,5357155,,,,,,R000536,"openalex_funder_id=F4320309419; crossref_funder_doi=https://doi.org/10.13039/100006985; openalex_priority=B; openalex_type_guess=fund/foundation; awards_in_openalex=24; works_in_openalex=48; country_code=US | VERIFIED: type=funder; established=1987; keep_alias=False; affiliation_usage=crossref_exact; website=unreachable; ids=; confidence=high; established_source=other_source; adversarial_change=Overturned established 1992 (unclear/national_registry) to 1987 (founding/other_source) on the foundation's own 'formed in 1987' statement in NEJM 2006; corrected website_status not_checked to unreachable after my own iref.org fetch failed to connect; all other pass-1 values adopted after independent re-verification (scope, dup, names, identifiers, location all hold).; scope=in_scope; adversarial_overturned=established,established_basis,established_source,website_status"
,https://ror.org/0141vmr25,Morinaga Foundation for Health & Nutrition,active,funder,,Morinaga Foundation for Health & Nutrition*en; The Morinaga Foundation for Health & Nutrition*en; Morinaga Foundation for Health and Nutrition*en; 公益財団法人森永奉仕会*ja; 森永奉仕会*ja,,,,,1957,501100009583,501100009583,,,,,,,Tokyo,Japan,1850147,,,,,,R000537,openalex_funder_id=F4320325894; crossref_funder_doi=https://doi.org/10.13039/501100009583; openalex_priority=B; openalex_type_guess=fund/foundation; awards_in_openalex=13; works_in_openalex=48; country_code=JP | VERIFIED: type=funder; established=1957; keep_alias=False; affiliation_usage=publications_doi; website=not_checked; ids=; confidence=high; established_source=national_registry; scope=in_scope
,https://ror.org/033a9tp74,"American Academy of Allergy, Asthma & Immunology Foundation",active,funder;nonprofit,,"American Academy of Allergy, Asthma & Immunology Foundation*en; American Academy of Allergy, Asthma and Immunology Foundation*en; AAAAI Foundation*en",,https://www.aaaaifoundation.org/,,aaaaifoundation.org,1991,100019212,100019212,,,,,,,Milwaukee,United States,5263045,,,https://ror.org/02n27h954,,,R000538,"openalex_funder_id=F4320334372; crossref_funder_doi=https://doi.org/10.13039/100019212; openalex_priority=B; openalex_type_guess=fund/foundation; awards_in_openalex=10; works_in_openalex=48; country_code=US | VERIFIED: type=funder; established=1991; keep_alias=False; affiliation_usage=none_found; website=correct; ids=; confidence=high; established_source=org_website; adversarial_change=Downgraded the AAAAI edge from parent to related (separate 501(c)(3) corporation, matching ROR practice for separate support foundations); otherwise verified and adopted pass 1 in full, with a corrected claim detail (history page's earliest entry is 1988, an internal academy fund; 1991 stands) and a self-verified stale-fundref flag on the parent record.; scope=in_scope; adversarial_overturned=relationships"
,https://ror.org/04x745208,Energy Council of Canada,active,nonprofit;funder,,Energy Council of Canada*en; Conseil canadien de l'énergie*fr,ECC*en,,,,1984,501100017558,501100017558,,,,,,,Ottawa,Canada,6094817,,,,,,R000539,"openalex_funder_id=F4320329762; crossref_funder_doi=https://doi.org/10.13039/501100017558; openalex_priority=B; openalex_type_guess=organisation; awards_in_openalex=9; works_in_openalex=48; country_code=CA | VERIFIED: type=nonprofit; established=1984; keep_alias=False; affiliation_usage=none_found; website=correct; ids=; confidence=high; established_source=org_website; scope=in_scope; adversarial_overturned=acronym,city,geonames_id"
,https://ror.org/00rbsap34,Tokyo Cooperative Oncology Group,active,nonprofit;funder,,Tokyo Cooperative Oncology Group*en; 東京がん化学療法研究会*ja,TCOG*en,https://tcog.jp/,,tcog.jp,1972,100018365,100018365,,,,,,,Tokyo,Japan,1850147,,,,,,R000540,openalex_funder_id=F4320318124; crossref_funder_doi=https://doi.org/10.13039/100018365; openalex_priority=B; openalex_type_guess=organisation; awards_in_openalex=6; works_in_openalex=48; country_code=JP | VERIFIED: type=nonprofit; established=1972; keep_alias=False; affiliation_usage=crossref_exact; website=correct; ids=; confidence=high; established_source=org_website; scope=in_scope
,https://ror.org/05nq1rs03,Oregon Blueberry Commission,active,government;funder,,Oregon Blueberry Commission*en,,https://oregonblueberry.com/,,oregonblueberry.com,1985,100016605,100016605,,,,,,,Salem,United States,5750162,,,https://ror.org/05be8s676,,,R000541,"openalex_funder_id=F4320316716; crossref_funder_doi=https://doi.org/10.13039/100016605; openalex_priority=B; openalex_type_guess=organisation; awards_in_openalex=3; works_in_openalex=48; country_code=US | VERIFIED: type=government; established=1985; keep_alias=False; affiliation_usage=none_found; website=correct; ids=; confidence=high; established_source=other_source; adversarial_change=established changed from null/not_found to 1985 (founding, other_source) after locating the ODA boards-and-commissions directory that states the commission was established in 1985; all other fields independently verified and adopted.; scope=in_scope; adversarial_overturned=established"
,https://ror.org/01x2b8b17,Eugene V. and Clare E. Thaw Charitable Trust,active,funder,Thaw Charitable Trust*en; Eugene V. & Claire E. Thaw Charitable Trust*en,Eugene V. and Clare E. Thaw Charitable Trust*en,,,,,1982,100010312,100010312,,,,,Q45137845,Q45137845,Santa Fe,United States,5490263,,,,,,R000542,"openalex_funder_id=F4320311947; crossref_funder_doi=https://doi.org/10.13039/100010312; openalex_priority=B; openalex_type_guess=fund/foundation; awards_in_openalex=1; works_in_openalex=48; country_code=US | VERIFIED: type=funder; established=1982; keep_alias=True; affiliation_usage=openalex_alt_name; website=not_checked; ids=wikidata_id; confidence=high; established_source=national_registry; scope=in_scope; adversarial_overturned=labels,alias_values,keep_alias,alias_reason"
,https://ror.org/00a9ahk05,Kerry Group Kuok Foundation,active,funder;Nonprofit,,Kerry Group Kuok Foundation*en; Kerry Group Kuok Foundation (Hong Kong) Limited*en; 嘉里集團郭氏基金會*zh; 嘉里集团郭氏基金会*zh,KGKF*en,https://www.kerrygroupkuokfoundation.org/,,kerrygroupkuokfoundation.org,2007,501100020393,501100020393,,,,,Q10924207,Q10924207,Hong Kong,Hong Kong,1819729,,,,,,R000544,openalex_funder_id=F4320330868; crossref_funder_doi=https://doi.org/10.13039/501100020393; openalex_priority=B; openalex_type_guess=organisation; awards_in_openalex=0; works_in_openalex=48; country_code=HK | VERIFIED: type=funder; established=2007; keep_alias=False; affiliation_usage=openalex_alt_name; website=correct; ids=wikidata_id; confidence=high; established_source=org_website; scope=in_scope
,https://ror.org/01c9cz886,Dhont Family Foundation,active,funder;nonprofit,,Dhont Family Foundation*en,,,,,2003,100006508,100006508,,,,,Q45133657,Q45133657,Santa Ana,United States,5392900,,,,,,R000546,openalex_funder_id=F4320309131; crossref_funder_doi=https://doi.org/10.13039/100006508; openalex_priority=B; openalex_type_guess=fund/foundation; awards_in_openalex=4; works_in_openalex=47; country_code=US | VERIFIED: type=funder; established=2003; keep_alias=False; affiliation_usage=none_found; website=not_checked; ids=wikidata_id; confidence=high; established_source=national_registry; scope=in_scope
