html_url,id,names.types.ror_display,status,types,names.types.alias,names.types.label,names.types.acronym,links.type.website,links.type.wikipedia,domains,established,external_ids.type.fundref.all,external_ids.type.fundref.preferred,external_ids.type.grid.all,external_ids.type.grid.preferred,external_ids.type.isni.all,external_ids.type.isni.preferred,external_ids.type.wikidata.all,external_ids.type.wikidata.preferred,city,country,locations.geonames_id,NID
,https://ror.org/019yv5w19,Japan Fisheries Association*en,active,nonprofit,大日本水産会*ja,Japan Fisheries Association*en;一般社団法人大日本水産会*ja,,https://suisankai.or.jp,,suisankai.or.jp,,,,,,,,,,Tokyo,Japan,1850147,NID201200508752254
,https://ror.org/005hx4g64,The Salt Industry Center of Japan*en,active,facility,Salt Industry Center of Japan*en;塩事業センター*ja,The Salt Industry Center of Japan*en;公益財団法人塩事業センター*ja,,https://www.shiojigyo.com,,shiojigyo.com,,,,,,,,,,Tokyo,Japan,1850147,NID201200285623589
,https://ror.org/00cfbfw05,Ibaraki Kasumigaura Environmental Science Center*en,active,facility,イバラキケン カスミガウラ カンキョウ カガク センター*ja;Ibarakiken Kasumigaura Kankyo Kagaku Senta*ja,Ibaraki Kasumigaura Environmental Science Center*en;茨城県霞ケ浦環境科学センター*ja,,https://www.pref.ibaraki.jp/soshiki/seikatsukankyo/kasumigauraesc/,,,,,,,,,,,,Tsuchiura,Japan,6822099,NID201200905202604
,https://ror.org/04tac8f56,Wild Bird Society of Japan*en,active,nonprofit,日本野鳥の会*ja,Wild Bird Society of Japan*en;公益財団法人日本野鳥の会*ja,,https://www.wbsj.org,,wbsj.org,,,,,,,,,,Tokyo,Japan,1850147,NID201200157190902
,https://ror.org/03nr6mx92,Chiba Keizai College*en,active,education,Chiba Keizai Daigaku Tanki Daigakubu*ja;チバ ケイザイ ダイガク タンキ ダイガクブ*ja,Chiba Keizai College*en;千葉経済大学短期大学部*ja,,https://www.chiba-kc.ac.jp,,chiba-kc.ac.jp,,,,,,,,,,Chiba,Japan,2113015,NID201200491454489
,https://ror.org/01nnzt520,Yamato Takada Municipal Hospital*en,active,healthcare,Yamatotakada Shiritsu Byoin*ja;ヤマトタカダ シリツ ビョウイン*ja,Yamato Takada Municipal Hospital*en;大和高田市立病院*ja,,https://ym-hp.yamatotakada.nara.jp,,ym-hp.yamatotakada.nara.jp,,,,,,,,,,Nara,Japan,1855612,NID201200143060677
,https://ror.org/05t2w7768,R Professional University Of Rehabilitation*en,active,education,,R Professional University Of Rehabilitation*en;アール医療専門職大学*ja,,https://a-ru.ac.jp/university/,,,,,,,,,,,,Tsuchiura,Japan,6822099,NID201200418765179
,https://ror.org/01k38fe56,Katsuragi Hospital*en,active,healthcare,,Katsuragi Hospital*en;医療法人大植会葛城病院*ja,,https://www.katsuragi-hosp.or.jp,,katsuragi-hosp.or.jp,,,,,,,,,,Kishiwada,Japan,1859383,NID201200924096998
,https://ror.org/053h8r787,Saitama Citizens Medical Center*en,active,healthcare,,Saitama Citizens Medical Center*en;社会医療法人さいたま市民医療センター*ja,,https://www.scmc.or.jp,,scmc.or.jp,,,,,,,,,,Saitama,Japan,6940394,NID201200113003569
,https://ror.org/04aywby51,Toyama Prefectural Environmental Science Research Center*en,active,facility,トヤマケン カンキョウ カガク センター*ja;Toyamaken Kankyo Kagaku Senta*ja,Toyama Prefectural Environmental Science Research Center*en;富山県環境科学センター*ja,,https://www.pref.toyama.jp/1730/kensei/kenseiunei/kensei/soshiki/17/1730.html,,,,,,,,,,,,Imizu,Japan,6822125,NID201200787112006
,https://ror.org/01g307a52,Gifu Prefectural Livestock Research Institute*en,active,facility,Gifuken Chikusan Kenkyujo*ja;ギフケン チクサン ケンキュウジョ*ja,Gifu Prefectural Livestock Research Institute*en;岐阜県畜産研究所*ja,,https://www.livestock.rd.pref.gifu.lg.jp,,livestock.rd.pref.gifu.lg.jp,,,,,,,,,,Takayama,Japan,1850892,NID201200433429555
,https://ror.org/04y0s1771,Tokyo Metropolitan Hospital Organization*en,active,healthcare,東京都立病院機構*ja,Tokyo Metropolitan Hospital Organization*en;地方独立行政法人東京都立病院機構*ja,,https://www.tmhp.jp,,tmhp.jp,,,,,,,,,,Tokyo,Japan,1850147,NID201200314376701
,https://ror.org/035n4wk95,Kyoto Prefectural Government*en,active,government,,Kyoto Prefectural Government*en;京都府庁*ja,,https://www.pref.kyoto.jp,,pref.kyoto.jp,,,,,,,,,,Kyoto,Japan,1857910,NID201200833893992
,https://ror.org/02spwfy20,Nagoya Tokushukai General Hospital*en,active,healthcare,名古屋徳洲会総合病院*ja,Nagoya Tokushukai General Hospital*en;医療法人徳洲会名古屋徳洲会総合病院*ja,,https://www.nagoya.tokushukai.or.jp,,nagoya.tokushukai.or.jp,,,,,,,,,,Kasugai,Japan,1859891,NID201200889501641
,https://ror.org/03cxavb34,Seirei Yokohama Hospital*en,active,healthcare,聖隷福祉事業団聖隷横浜病院*ja,Seirei Yokohama Hospital*en;社会福祉法人聖隷福祉事業団聖隷横浜病院*ja,,https://www.seirei.or.jp/yokohama/,,,,,,,,,,,,Yokohama,Japan,1848354,NID201200698257939
,https://ror.org/03h5b6q78,Wakkanai City Hospital*en,active,healthcare,,Wakkanai City Hospital*en;市立稚内病院*ja,,https://www.city.wakkanai.hokkaido.jp/hospital/,,,,,,,,,,,,Wakkanai,Japan,2127515,NID201200524682164
,https://ror.org/05cd29s30,Gifu Prefectural Government*en,active,government,,Gifu Prefectural Government*en;岐阜県庁*ja,,https://www.pref.gifu.lg.jp,,pref.gifu.lg.jp,,,,,,,,,,Gifu,Japan,1863641,NID201200860469632
,https://ror.org/031bmh670,Chiba Prefectural Fisheries Research Center*en,active,facility,Chibaken Suisan Sogo Kenkyu Senta*ja;チバケン スイサン ソウゴウ ケンキュウ センター*ja,Chiba Prefectural Fisheries Research Center*en;千葉県水産総合研究センター*ja,,https://www.pref.chiba.lg.jp/lab-suisan/,,,,,,,,,,,,Chiba,Japan,2113015,NID201200749061669
,https://ror.org/02wqt4811,Fukushima Forestry Research Center*en,active,facility,フクシマケン リンギョウ ケンキュウ センター*ja;Fukushimaken Ringyo Kenkyu Senta*ja,Fukushima Forestry Research Center*en;福島県林業研究センター*ja,,https://www.pref.fukushima.lg.jp/sec/37370a/,,,,,,,,,,,,Fukushima,Japan,2112923,NID201200723764537
,https://ror.org/02yedhf35,Shiraumegakuen College*en,active,education,シラウメ ガクエン タンキ ダイガク*ja;Shiraume Gakuen Tanki Daigaku*ja,Shiraumegakuen College*en;白梅学園短期大学*ja,,https://daigaku.shiraume.ac.jp,,daigaku.shiraume.ac.jp,,,,,,,,,,Tokyo,Japan,1850147,NID201200253363518
,https://ror.org/0068d6x78,Aino Hospital*en,active,healthcare,恒昭会藍野病院*ja,Aino Hospital*en;医療法人恒昭会藍野病院*ja,,https://www.koshokai.or.jp/aino/,,,,,,,,,,,,Ibaraki,Japan,1862033,NID201200556509796
,https://ror.org/04hba3q82,Yashima General hospital*en,active,healthcare,,Yashima General hospital*en;JA香川厚生連屋島総合病院*ja,,https://www.yashima-hp.com,,yashima-hp.com,,,,,,,,,,Takamatsu,Japan,1851100,NID201200847390786
,https://ror.org/00beq8h88,Shirakawa Kosei General Hospital*en,active,healthcare,,Shirakawa Kosei General Hospital*en;JA福島厚生連白河厚生総合病院*ja,,https://www.shirakawa-kosei.jp,,shirakawa-kosei.jp,,,,,,,,,,Shirakawa,Japan,11612472,NID201200976825906
,https://ror.org/00p6b0z91,Nippon Koukan Hospital*en,active,healthcare,,Nippon Koukan Hospital*en;医療法人社団こうかん会日本鋼管病院*ja,,https://www.koukankai.or.jp,,koukankai.or.jp,,,,,,,,,,Kawasaki,Japan,1859642,NID201200092632136
,https://ror.org/05j05sz90,Omuta City Hospital*en,active,healthcare,大牟田市立病院*ja,Omuta City Hospital*en;地方独立行政法人大牟田市立病院*ja,,https://www.ghp.omuta.fukuoka.jp,,ghp.omuta.fukuoka.jp,,,,,,,,,,Omuta,Japan,1854083,NID201200575028939
,https://ror.org/02jzg8331,Okinawa Churaumi Aquarium*en,active,archive,Okinawa Churaumi Suizokukan*ja;オキナワ チュラウミ スイゾクカン*ja,Okinawa Churaumi Aquarium*en;沖縄美ら海水族館*ja,,https://churaumi.okinawa,,churaumi.okinawa,,,,,,,,,,Okinawa,Japan,1894616,NID201200682505185
,https://ror.org/03myv4x23,Kumamoto Prefectural Fisheries Research Center*en,active,facility,クマモトケン スイサン ケンキュウ センター*ja;Kumamotoken Suisan Kenkyu Senta*ja,Kumamoto Prefectural Fisheries Research Center*en;熊本県水産研究センター*ja,,https://www.pref.kumamoto.jp/soshiki/95/,,,,,,,,,,,,Kumamoto,Japan,1858421,NID201200932118712
,https://ror.org/01e08v038,Yawatahama City General Hospital*en,active,healthcare,,Yawatahama City General Hospital*en;市立八幡浜総合病院*ja,,https://yawatahama-cgh.jp,,yawatahama-cgh.jp,,,,,,,,,,Yawatahama,Japan,7303003,NID201200602286778
,https://ror.org/02f4g7t12,CARE International Japan*en,active,nonprofit,ケア・インターナショナルジャパン*ja,CARE International Japan*en;公益財団法人ケア・インターナショナルジャパン*ja,,https://www.careintjp.org,,careintjp.org,,,,,,,,,,Tokyo,Japan,1850147,NID201200659694357
,https://ror.org/0414v5413,The Hyogo Institute of Assistive Technology*en,active,facility,ヒョウゴ ケンリツ フクシ ノ マチズクリ ケンキュウジョ*ja;Hyogo Kenritsu Fukushi No Machizukuri Kenkyujo*ja;Hyogo Institute of Assistive Technology*en,The Hyogo Institute of Assistive Technology*en;兵庫県立福祉のまちづくり研究所*ja,,https://assistech.hwc.or.jp,,assistech.hwc.or.jp,,,,,,,,,,Kobe,Japan,1859171,NID201200051724032
,https://ror.org/01e2d5r18,Navitas Clinic*en,active,healthcare,,Navitas Clinic*en;医療法人社団鉄医会ナビタスクリニック*ja,,https://navitasclinic.jp,,navitasclinic.jp,,,,,,,,,,Tokyo,Japan,1850147,NID201200780056455
,https://ror.org/04wwtb809,Ichinomiyanishi Hospital*en,active,healthcare,杏嶺会一宮西病院*ja,Ichinomiyanishi Hospital*en;社会医療法人杏嶺会一宮西病院*ja,,https://www.anzu.or.jp/ichinomiyanishi/,,,,,,,,,,,,Ichinomiya,Japan,1861949,NID201200465844775
,https://ror.org/04xzxak21,The Building Center of Japan*en,active,nonprofit,Building Center of Japan*en;日本建築センター*ja,The Building Center of Japan*en;一般財団法人日本建築センター*ja,,https://www.bcj.or.jp,,bcj.or.jp,,,,,,,,,,Tokyo,Japan,1850147,NID201200732234540
,https://ror.org/04fv0zf35,Shiga Prefecture Agricultural Technology Promotion Center*en,active,facility,シガケン ノウギョウ ギジュツ シンコウ センター*ja;Shigaken Nogyo Gijutsu Shinko Senta*ja,Shiga Prefecture Agricultural Technology Promotion Center*en;滋賀県農業技術振興センター*ja,,https://www.pref.shiga.lg.jp/nougicenter/,,,,,,,,,,,,Omihachiman,Japan,1863451,NID201200831139993
,https://ror.org/033b1bz24,Koto Memorial Hospital*en,active,healthcare,,Koto Memorial Hospital*en;医療法人社団昴会湖東記念病院*ja,,https://www.koto-hp.jp,,koto-hp.jp,,,,,,,,,,Higashiomi,Japan,6822197,NID201200865730188
,https://ror.org/04byjrr35,The Miyagi Prefectural Izunuma-Uchinuma Environmental Foundation*en,active,nonprofit,Miyagi Prefectural Izunuma-Uchinuma Environmental Foundation*en;宮城県伊豆沼・内沼環境保全財団*ja,The Miyagi Prefectural Izunuma-Uchinuma Environmental Foundation*en;公益財団法人宮城県伊豆沼・内沼環境保全財団*ja,,http://izunuma.org,,izunuma.org,,,,,,,,,,Izu,Japan,6822190,NID201200254300543
,https://ror.org/01k0ds106,National Institute for Research Advancement*en,active,nonprofit,総合研究開発機構*ja,National Institute for Research Advancement*en;公益財団法人総合研究開発機構*ja,NIRA*en,https://www.nira.or.jp,,nira.or.jp,,,,,,,,,,Tokyo,Japan,1850147,NID201200759279133
,https://ror.org/04rpc4v21,Hokkaido Prefectural Government*en,active,government,Hokkaidocho*ja;ホッカイドウチョウ*ja,Hokkaido Prefectural Government*en;北海道庁*ja,,https://www.pref.hokkaido.lg.jp/chosha/,,,,,,,,,,,,Sapporo,Japan,2128295,NID201200635255567
,https://ror.org/04ea1wf37,Uonuma kikan Hospital*en,active,healthcare,,Uonuma kikan Hospital*en;新潟大学地域医療教育センター魚沼基幹病院*ja,,https://www.uonuma-kikan-hospital.jp,,uonuma-kikan-hospital.jp,,,,,,,,,,Minamiuonuma,Japan,6825490,NID201200003087592
,https://ror.org/037vd2e78,Mie Prefecture Health and Environment Research Institute*en,active,facility,ミエケン ホケン カンキョウ ケンキュウジョ*ja;Mieken Hoken Kankyo Kenkyujo*ja,Mie Prefecture Health and Environment Research Institute*en;三重県保健環境研究所*ja,,https://www.pref.mie.lg.jp/HOKAN/,,,,,,,,,,,,Yokkaichi,Japan,1848373,NID201200144419351
,https://ror.org/01fk7f614,Gakushuin Women's College*en,active,education,Gakushuin Joshi Daigaku*ja;ガクシュウイン ジョシ ダイガク*ja,Gakushuin Women's College*en;学習院女子大学*ja,,https://www.gwc.gakushuin.ac.jp,,gwc.gakushuin.ac.jp,,,,,,,,,,Tokyo,Japan,1850147,NID201200710630287
,https://ror.org/016yns761,Kyoto Okamoto Memorial Hospital*en,active,healthcare,,Kyoto Okamoto Memorial Hospital*en;社会医療法人岡本病院（財団）京都岡本記念病院*ja,,https://www.okamoto-hp.or.jp/oka2/,,,,,,,,,,,,Kyoto,Japan,1857910,NID201200289326044
,https://ror.org/03bsybc69,Mie Prefectural Shima Hospital*en,active,healthcare,,Mie Prefectural Shima Hospital*en;三重県立志摩病院*ja,,https://kenritsushima.jadecom.or.jp,,kenritsushima.jadecom.or.jp,,,,,,,,,,Shima,Japan,1852481,NID201200592460084
,https://ror.org/04sbmhc14,Nagasaki Agriculture and Forestry Technical Development Center*en,active,facility,Nagasakiken Norin Gijutsu Kaihatsu Senta*ja;ナガサキケン ノウリン ギジュツ カイハツ センター*ja,Nagasaki Agriculture and Forestry Technical Development Center*en;長崎県農林技術開発センター*ja,,https://www.pref.nagasaki.jp/e-nourin/nougi/,,,,,,,,,,,,Isahaya,Japan,1861464,NID201200638917633
,https://ror.org/04r0rzf56,Komazawa Women's Junior College*en,active,education,コマザワ ジョシ タンキ ダイガク*ja;Komazawa Joshi Tanki Daigaku*ja,Komazawa Women's Junior College*en;駒沢女子短期大学*ja,,https://www.komajo.ac.jp,,,,,,,,,,,,Tokyo,Japan,1850147,NID201200510757061
,https://ror.org/02y8cd205,Systems Research & Development Institute of Japan*en,active,facility,日本システム開発研究所*ja;Systems Research and Development Institute of Japan*en,Systems Research & Development Institute of Japan*en;一般財団法人日本システム開発研究所*ja,,https://www.srdi.or.jp,,srdi.or.jp,,,,,,,,,,Tokyo,Japan,1850147,NID201200030054372
,https://ror.org/01xxhmy70,Ibaraki Fisheries Research Institute*en,active,facility,Ibarakiken Suisan Shikenjo*ja;イバラキケン スイサン シケンジョウ*ja,Ibaraki Fisheries Research Institute*en;茨城県水産試験場*ja,,https://www.pref.ibaraki.jp/nourinsuisan/suishi/,,,,,,,,,,,,Mito,Japan,2111901,NID201200815073352
,https://ror.org/01g23ms62,Saitama Agricultural Technology Research Center*en,active,facility,サイタマケン ノウギョウ ギジュツ ケンキュウ センター*ja;Saitamaken Nogyo Gijutsu Kenkyu Senta*ja,Saitama Agricultural Technology Research Center*en;埼玉県農業技術研究センター*ja,,https://www.pref.saitama.lg.jp/soshiki/b0909/,,,,,,,,,,,,Kumagaya,Japan,1858428,NID201200970714558
,https://ror.org/05n9ybf95,Japan Livestock Technology Association*en,active,nonprofit,,Japan Livestock Technology Association*en;公益社団法人畜産技術協会*ja,,https://jlta.jp,,lta.jp,,,,,,,,,,Tokyo,Japan,1850147,NID201200745502799
,https://ror.org/01z528e40,Coastal Development Institute of Technology*en,active,facility,沿岸技術研究センター*ja,Coastal Development Institute of Technology*en;一般財団法人沿岸技術研究センター*ja,,https://www.cdit.or.jp,,cdit.or.jp,,,,,,,,,,Tokyo,Japan,1850147,NID201200981753058
,https://ror.org/04zee8776,International Consortium on Landslides*en,active,nonprofit,,International Consortium on Landslides*en;特定非営利活動法人国際斜斜面災害研究機構*ja,,https://icljp.landslides.org,,icljp.landslides.org,,,,,,,,,,Kyoto,Japan,1857910,NID201200049849329
,https://ror.org/03tw56e23,Akita Fruit-Tree Experiment Station*en,active,facility,アキタケン カジュ シケンジョウ*ja;Akitaken Kaju Shikenjo*ja,Akita Fruit-Tree Experiment Station*en;秋田県果樹試験場*ja,,https://www.pref.akita.lg.jp/pages/genre/13863,,,,,,,,,,,,Yokote,Japan,2110506,NID201200606576077
,https://ror.org/0381yqw52,Fukushima Institute of Public Health*en,active,facility,,Fukushima Institute of Public Health*en;福島県衛生研究所*ja,,https://www.pref.fukushima.lg.jp/sec/21910a/,,,,,,,,,,,,Minamisoma,Japan,2112923,NID201200338868994
,https://ror.org/00pm9ra94,Kumamoto Shinto General Hospital*en,active,healthcare,,Kumamoto Shinto General Hospital*en;医療法人創起会くまもと森都総合病院*ja,,https://www.k-shinto.or.jp,,k-shinto.or.jp,,,,,,,,,,Kumamoto,Japan,1858421,NID201200347570455
,https://ror.org/01vsged97,Ishinkai Yao General Hospital*en,active,healthcare,,Ishinkai Yao General Hospital*en;社会医療法人医真会八尾総合病院*ja,,https://ishinkai.or.jp/hospital/,,,,,,,,,,,,Yao,Japan,1848522,NID201200881904763
,https://ror.org/04jt3r546,Kamagaya General Hospital*en,active,healthcare,,Kamagaya General Hospital*en;社会医療法人社団木下会鎌ケ谷総合病院*ja,,https://www.kamagaya-hp.jp,,kamagaya-hp.jp,,,,,,,,,,Kamagaya,Japan,11611942,NID201200286457518
,https://ror.org/00kpwzc89,Musashino Junior College*en,active,education,,Musashino Junior College*en;武蔵野短期大学*ja,,https://www.musashino.ac.jp/mjc/,,,,,,,,,,,,Sayama,Japan,1907146,NID201200600391481
,https://ror.org/01e4yrb49,Mie Prefectural Government*en,active,government,,Mie Prefectural Government*en;三重県庁*ja,,https://www.pref.mie.lg.jp,,,,,,,,,,,,Tsu,Japan,1849796,NID201200173921205
,https://ror.org/03jmt9g16,Akita Kousei Medical Center*en,active,healthcare,,Akita Kousei Medical Center*en;JA秋田厚生連秋田厚生医療センター*ja,,https://www.akikumihsp.com,,akikumihsp.com,,,,,,,,,,Akita,Japan,2113126,NID201200921383770
,https://ror.org/02jj93j25,Johoku Hospital*en,active,healthcare,,Johoku Hospital*en;公益社団法人石川勤労者医療協会城北病院*ja,,http://jouhoku-hosp.com,,jouhoku-hosp.com,,,,,,,,,,Kanazawa,Japan,1860243,NID201200462885014
,https://ror.org/027qmrv63,Yasuda Women's College*en,active,education,ヤスダ ジョシ タンキ ダイガク*ja;Yasuda Joshi Tanki Daigaku*ja,Yasuda Women's College*en;安田女子短期大学*ja,,https://www.yasuda-u.ac.jp,,,,,,,,,,,,Hiroshima,Japan,1862415,NID201200105099464
